40,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",5246,Sanjay Tikoo,Noisy and not Ergonomic,0.0116,0.5649400060819225,Computers&Accessories
40,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",2071,Yogendra B.,Great Product,0.9064,0.5649400060819225,Computers&Accessories
40,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",650,Sitanshu kumar,Well suited for ordinary and official usage.,0.5682,0.5649400060819225,Computers&Accessories
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),234,Aradhna Aadhya,As this was my 2nd order for same product.2nd time jo product aaya uski packing bahut hi kharab thi.,0.0564,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),2934,sonali ghosh,Looks cool and variety of colors.,0.9751,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),1993,Sam,Good product,0.892,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),8543,VGRK,very colourfull,0.6861,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),8535,Surfer007,Budget friendly,0.333,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),5875,Lovely,Good one,0.8366,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),5499,Arun sharma,The are easy to use and are comfortable,0.9439,0.5314512576328974,Toys&Games
41,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),8200,Maria,Good buy during sale,0.8449,0.5314512576328974,Toys&Games
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",4878,Rajendra Singh,Good performance,0.9172,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",316,SUBRATA MUKHERJEE,Good backup,0.7217,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",6707,Abhay Meshram,Good,0.6098,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",1209,bahlung,Slightly larger than ordinary AA,0.1283,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",5713,Pragnesh Patel,Good product,0.892,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",4499,Mithu khan 9732,Good product,0.892,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",3123,Koushtub goel,Less durable,0.0924,0.592519701632716,Electronics
42,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",6615,Rovin Singh,2 Year Old Product Delivered..,0.1636,0.592519701632716,Electronics
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,5387,Abha Rani,Wrong battery,0.0208,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,4739,V SRIKANTH,It's working,0.7432,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,5888,Bhagwan Khobragade,Good,0.6098,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,2522,Suman Adhikary,Ordinary product,0.0506,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,3017,Amit,Good,0.6098,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,6154,Dominic X.,Poor packing not expected from a reputed brand like HUL😣😣😣,0.0111,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,4675,Srivastava rahul,Water purifier,0.1835,0.4800790242675714,Home&Kitchen
43,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,1002,Saleem,upset with product not good,0.0025,0.4800790242675714,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),4036,Icu,Product as describe,0.0867,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),638,Pavish,Good product,0.892,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),5865,Krrish kumar,Good product but price high.,0.5965,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),3774,Vit Bernatik,I miss my gas stove.... Induction sucks :(,0.004,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),1725,Sanjay 6266,Great value,0.8623,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),6683,surykant gonarkar,No1,0.1561,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),4676,Monu,तेल गर्म करने में परेशानी,0.0273,0.5762856961434322,Home&Kitchen
44,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),8145,VikramJit Singh Khaira,Good,0.6098,0.5762856961434322,Home&Kitchen
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),3590,Basim,Good wifi extender,0.785,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),7735,Vicky M.,Value for money!,0.3882,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),3786,Neeraj Kumar,Nice Product,0.8658,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),7772,Tushar Singh Soam,very satisfied,0.8737,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),7826,Vidyasagar Murty,Does the job,0.1939,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),2605,Pramod Gangurde,The product seems to be decent and good.,0.9596,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),2224,Guruprasad Shejwal,Good for home use,0.8383,0.5854016365828212,Computers&Accessories
45,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),4372,Dileep K.,Extender is good but no 5G,0.5728,0.5854016365828212,Computers&Accessories
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",78,Deepak Kumar,Good  product,0.8623,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",1403,Abhishesh pandey,Ok. To. Use and good for this offered price 485rs,0.6734,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",7575,MD ZAHID RAZA,All over Quolity is Good.,0.9021,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",1948,Prathiba R,Nice job,0.8584,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",192,Siddharth patel,Nice,0.5795,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",6841,Amit Kumar Roy,Its good but iron is not otuo disconnect.,0.3062,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",3690,Devi,Good product,0.892,0.5303347653825601,Home&Kitchen
46,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",2638,Vinod,Why package is very poor,0.0047,0.5303347653825601,Home&Kitchen
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",3064,Abhirup,Good quality product and long lasting.,0.9172,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",5275,SHANMUGANANDA RAMAN,Ok,0.2962,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",5118,Srijit Kundu,Really fast.,0.1879,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",2237,sunny,Yes good,0.9305,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",4637,Asif Chaudhary,Cable speed,0.1594,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",8447,Sandip savaratkar,Goid,0.0749,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",7919,Aman Kumar,Working fine,0.6144,0.5518410402256482,Computers&Accessories
47,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",1589,rajesh patel,Just worth it,0.785,0.5518410402256482,Computers&Accessories
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",6620,Kakulie,BEST WITH BOAT & LG SMART TV,0.16,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",5573,Amjath sp,This product is overpriced,0.0032,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",3364,Saj Erassery,Good picture quality,0.8122,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",6567,Rajesh Macwan, sturdy,0.3379,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",3629,bharatdhamecha,It worked when I connect with soundbar to the smart TV,0.8348,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",4727,Firoz patel,Good 👍,0.8444,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",1302,Ravi moses,Good quality product my solve screen onn off,0.7194,0.5958210536212738,Electronics
48,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",5282,Amazon Customer,Ok,0.2962,0.5958210536212738,Electronics
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,3106,Angsuman DUtta,Useful but the length is a bit short,0.0703,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,5573,Amjath sp,This product is overpriced,0.0032,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,6481,Amazon Customer,Not proper,0.0135,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,401,utpal roy,good,0.663,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,5022,Mahesh,Happy to get it,0.9285,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,6961,kavithakrishna,USB Cable,0.1201,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,215,Sreeram,good,0.663,0.4818603198381532,Computers&Accessories
49,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,363,jhankar dhumketi,Theek hi h,0.1707,0.4818603198381532,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),1992,Partha S.,Good product,0.892,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),7390,Arvind, but not excellent I should say.,0.0155,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),3440,Blueraytech,Very poor quality,0.0082,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),2527,Syed Umar farooq,OK,0.3101,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),5595,pritam,Good,0.6098,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),7161,Hriday Gohel,Very good product. Satisfied with the performance.,0.9843,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),8531,Gulab Yadav,will get job done,0.3264,0.4996823585184936,Computers&Accessories
50,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),5506,Nitin Jena,Good,0.6098,0.4996823585184936,Computers&Accessories
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",556,Manoj Kumar,I like this product,0.9672,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",2384,Arun Thottakathu Prasannakumar,Simple easy to use,0.7244,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",3348,sonu kumar, but not much power to quickly heat-up a room,0.0416,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",2353,Nilesh kerkal,JALI GETS HEATED BUT A GOOD PRODUCT FROM USHA.,0.7996,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",552,Kiran Singh,Productnis good and recommeded,0.6375,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",3598,Ashish Singh,Good Product. Worth its price. Thanks,0.9579,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",3607,Maruthi Kumar,A bit costly otherwise better than the competition,0.2139,0.32169982505821676,Home&Kitchen
51,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",2500,Abhishek Rajpurohit,Useful for very small room only and consumes lot of energy,0.077,0.32169982505821676,Home&Kitchen
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",1253,Parenky Amaresha Adhikari,Good product,0.892,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",6596,hiren panchal,4 star overall,0.3641,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",3444,Amol,Good,0.6098,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",5556,Gs7, nice worth it,0.8873,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",3737,Anurag Dabas,Good cable,0.7295,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",1430,Kumar Satyam,Good product,0.892,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",6694,Nikhil Pramod,Reasonable price,0.2102,0.6426400502844882,Computers&Accessories
52,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",7608,Buyer, good quality.,0.7868,0.6426400502844882,Computers&Accessories
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),7292,Bala J,Should you buy this?,0.0368,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),727,Devasish, read to find out ....,0.0997,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),7142,PRASAD BONTHU,Good one,0.8366,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),332,Mukesh Kumar Maurya,Good,0.6098,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),2777,Gagan G,Best product,0.8604,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),1166,....,Stopped working in just 18days and worst after sale service,0.0035,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),2040,AK D.,Perfect,0.6494,0.44047862473598803,Home&Kitchen
53,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),4319,nagaraju,Price seems to be high,0.0594,0.44047862473598803,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,2142,Suryaranjan S.,Good product,0.892,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,4448,Gaurav Kumar,Nice product up to the mark,0.9303,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,4860,Tanushree Laha,Good one,0.8366,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,1235,Tirupati,Excellent,0.3516,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,4675,Srivastava rahul,Water purifier,0.1835,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,7205,Puremba Khomdram,Good,0.6098,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,6800,Sre ram,Super,0.5457,0.5087310377947709,Home&Kitchen
54,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,3665,Kanthilakshmi,Good it helping us,0.8665,0.5087310377947709,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",2927,Sudesh,Good and affordable room heater,0.8851,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",7237,sayan mukherjee,Good for tight spaces,0.7095,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",5432,SS,Short shelf life,0.0683,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",787,Ritu Doloi,Niceeee,0.8797,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",1105,Sudip Mandal,Very good product,0.9607,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",1676,Yash Raj,It's good,0.9606,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",1828,Abhay Dogra,Heating capacity,0.1902,0.39215119494320705,Home&Kitchen
55,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",7307,Tajammul Hussain,Good,0.6098,0.39215119494320705,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",3,Mithila Saha,Just go for it.👍🏻,0.852,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",1537,Satyam Raj,3 PIN Plug should be there,0.1557,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",6421,Kaneez noori,Mixer is good as well as jar is good.But packing is very bad.,0.1832,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",3732,Pankaj,Too much noise,0.0151,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",4866,Ananya saroj,Good quality product......,0.8547,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",8047,Kishori jha,Good,0.6098,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",1247,Anuj,Nc,0.2462,0.5705408270259276,Home&Kitchen
56,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",2704,KUSHAL VANWANI,Useful,0.5357,0.5705408270259276,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),5641,Ashish,It costs Rs 500 in local electric shop,0.028,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),3626,Veni,Good product 👌,0.9429,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),6436,subbarao,It's really a good product,0.9781,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),3275,srinivaas kandula, required a better holding to pull it back from socket,0.0782,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),436,Karthik,Nice and excellent quality,0.8993,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),2925,venugopal,Easy use,0.668,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),3650,Swapnil,Nice product,0.8933,0.5151097148907933,Home&Kitchen
57,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),8268,Dhinesh Sridhar,Nice Product,0.8658,0.5151097148907933,Home&Kitchen
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",649,MOHD NASIM,Good 👍,0.8444,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",5711,Shab,Product is Good,0.8502,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",2024,Aniket Dhuri,VALUE FOR MONEY,0.0647,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",5566,Aryan Gupta,Worth it,0.4075,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",2490,Archana,Notebook is good and paking in very bad,0.4131,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",3896,Ketul,Very nice book and good packaging,0.9815,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",842,Dr. Ramya Sampath,Nice set of 12 Lovely 😍 Books 📚,0.9798,0.5843126704512125,OfficeProducts
58,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",1429,roshni kewat,The books are beautiful,0.9814,0.5843126704512125,OfficeProducts
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),2199,Shubham Dubey,Fan Speed is slow,0.0301,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),2814,E.GURUBARAN,Good quality,0.6446,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),7782,Mayank S.,Good product,0.892,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),4164,eusuf khan,good,0.663,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),4678,ASHISHGAJBE,Old is gold.,0.1515,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),672,hirabhai thakarda,Good product,0.892,0.5687225084807213,Home&Kitchen
59,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),3302,khageswar,Nice product,0.8933,0.5687225084807213,Home&Kitchen
