B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AFTS5BKDRY7Y23B27UVBE2V6TOHA,Ranit Barman,Works well,0.8318,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AHRIDJXYEBQS7MXFDZ7AAX3AACRQ,Ravi Singh, but not for long,0.0744,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AEDHFXMKZMTSZUD6ZDT2EAIJBQUA,Karan Rai,Good product,0.892,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AHBMWXLEXHMD3QWGJ4BY7XIDEDUQ,Amazon Customer,Good product,0.892,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AGVSEPNAZEEDAMS3QS6KVA7XYXXA,Saurabh,Good quality,0.6446,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AG2ITB7GSXUQM6CODSEUDY2P64DQ,Jayesh,Excellent.,0.5709,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AG37JT3DBXZLS3HJHIAJZUA7A3LQ,Amol kale,Good,0.6098,0.519930343771273
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),AGYBSDZV56GWQP7LHLWIBBYLJF4Q,Sankar Prasad Dutta,Average item,0.1583,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AFTS5BKDRY7Y23B27UVBE2V6TOHA,Ranit Barman,Works well,0.8318,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AHRIDJXYEBQS7MXFDZ7AAX3AACRQ,Ravi Singh, but not for long,0.0744,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AEDHFXMKZMTSZUD6ZDT2EAIJBQUA,Karan Rai,Good product,0.892,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AHBMWXLEXHMD3QWGJ4BY7XIDEDUQ,Amazon Customer,Good product,0.892,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AGVSEPNAZEEDAMS3QS6KVA7XYXXA,Saurabh,Good quality,0.6446,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AG2ITB7GSXUQM6CODSEUDY2P64DQ,Jayesh,Excellent.,0.5709,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AG37JT3DBXZLS3HJHIAJZUA7A3LQ,Amol kale,Good,0.6098,0.6007097855300787
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",AGYBSDZV56GWQP7LHLWIBBYLJF4Q,Sankar Prasad Dutta,Average item,0.1583,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AF4T2X4ERS7QGU6JMK3GRNIMH2AQ,Nanki,Good enough,0.6629,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AGVN4E6XEWZFGGBQRKLBDQDRJW4A,Amazon Customer,Nice Choice,0.7952,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AF3LTXGROTRPTNO747RCWCTEONUQ,Rishikesh,Best price and best quality. Just go for it.,0.9057,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AEIM7QAPGI5IXJG5XRJCLPBNDNZQ,B.kiran,Value for money,0.1592,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AGWGB5WLNQZEBFOISXW562TNCKNQ,Anas,Steel is good.,0.883,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AFBZ5YXV5MZWW3BL6D74PJDKEM7Q,Meenal,Good,0.6098,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AFAQNP7A3V3LBMYSP2GNUNTQIZ2Q,Faheem,Worthy product,0.5668,0.48147534641746687
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,AHYFD4V3SISZ2UMN2RLAF472Q4IQ,Partha,Good,0.6098,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AFVYGOA4AWO77UIPMUNH6YSKSB5A,Amazon P.,It helps to know about what it can and can't do while purchasing.,0.1579,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AEJMVHQ4LOSVJQ5BOXQREVQBC5RQ,Snt,Good but slightly slow,0.5085,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AGZFPOD265HIFGO55KLY54L2IWQA,Rajesh,Product good but its take long time to cooldown,0.2041,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AFKT7G2UM46AJTJZXWBFXXH36B7Q,Soniya singh,लाजवाब हे,0.0308,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AGS6NNHGXGDDXIK4A2KFIXOO3A4Q,Md Ramiz Raja,Good,0.6098,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AENVIDMF6GS74EEWE2EBBUD3EURA,Amit Rawat,Value for Money,0.1628,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AHGBW4HBRJEUNLSHM376MUW2QCIQ,Ganesh,Piegon induction stove,0.1455,0.5706388125335939
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),AGNGCIEWFRNNNYEDUUFQRBBWAVFA,TOBIN KERALA,Good,0.6098,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AEITVIFC7WZAEQDIVWPB4KUGKLRQ,harpreet,Its ok product not too good not bad,0.8068,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,Y Kiran Korneli Reddy,Cheap and best,0.8717,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AECB6RAIS3NCSRCNMUWNZAQARNMA,Kadir,Performance,0.2376,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AE43KS43Y6L62UBGG6K64AD5OISA,SP,Works well,0.8318,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AGCBWB4YSTCDFAERTYIJ52KVW6EQ,Mr Sab.,Not working with Fast Charger,0.0148,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AGPWASWUND4PQYWAP6ICZEPQCWZA,Rupesh Singh,This Type-C cable is awesome😍.,0.9911,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AFHT4L657CBTBKZ2UZEYQBAROXNA,Abdul Maktedar,Does not support display,0.0061,0.5154500119322483
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",AFQEZSS2I5IGAKZY3Y3CGDZLCJIA,Anshita,Good,0.6098,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AHKAX2IH662IVTVKNQJC356T3D6Q,TK Saha,It is a dependable mixer one can buy without any hesitation,0.7409,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AG6I6TM63SHK4H2BFN4VQREFP6TA,Rajappa Thimmaiah,Good kitchen addition,0.8966,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AGBOXTHG2BN67HMZCECCRG2PEJ3Q,Ritesh kasture,It does not have light indicater,0.028,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AF5M4O2XSTVJINIWN7PC25HM625A,J P Atre,Nil,0.2415,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AHLAYQQK6ENDYDCMO5IZFMROZKZA,Amazon Customer,Noise is too much,0.0109,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AG2SYAYMSOBCNG26IZLXO2QVFIDQ,Yash Gaikwad,Nice deal.,0.8889,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AFM5RRUS4OSG5GUU4HJH2GLUZWYQ,Rafi,Nice product,0.8933,0.5828199842980901
B01GZSQJPA,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",AG5VYWN77PG2COOPPEMMZIOFVR3Q,Raman,😒,0.1024,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AF5YAAI52AMX6HOPQF2J3SOJESLA,Vaishnavi Khedekar,Received defective item update: better now,0.6661,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AEU76NMTP5BLAI4YLE37G5UXRMMA,Sandeep Shriyan,Good product,0.892,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AF5SLHZEFIV3ISEOW2STG3EWYNQQ,Kislay Kishore,Good connectivity,0.7787,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AE45TP5ZURNMWK6GGPJ3F75P4ZZA,Vijay,Good 👍,0.8444,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AHEA3K6ANMNJUJMNXADMGWWCQ7SQ,Amazon Customer,Go 4 it.....,0.2517,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AFIRCW3B6RJPGLBHGXSYUWY27DNA,jatinrohilla,Easy to Install,0.5525,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AHNBZ3WPTLGJBSD4DMHKPHJ7XDHQ,Ashwin,Nice product.,0.9257,0.6601083020137997
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,AHCEOI6ITIDUNPWUJ4UXVSLL4YGQ,Ashwini,Works good,0.9519,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AH5ZFNLZLJW24YKDQMDHCWGT3MLA,Mohammad Noushad,Big in size as comparison to other normal sized mouse but works very well,0.9112,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AETSU7SDMZB4653PYWJ54WIPTYJA,Ramkumar.R,Good for office uses,0.799,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AE3XDACOGNEPOGDQHEDJWR4R3JBA,Sreeram,worth the buy,0.3792,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,Gs7,Best mouse at this price,0.8276,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,Dongay Rajasekhar Panda,Item is good.  No issues,0.9316,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AGJ2FLVYPLUMJGSB434XS3BTEU7A,Ritesh,It's really worthwhile,0.9322,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AFPDB7JSVPNWJT6KF53C3O5ORJQA,Rahul Bangera,Good for home or office use,0.741,0.45415831671219326
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",AH3M2HOCS7VMTXCOYYI2AKZTFQDA,Vismay,Rough and affordable,0.3686,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AE7WYVO3LE7NWMHVORZVUYS55TJQ,Jyoti Dwivedi,Nice product,0.8933,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AFMN7VI5JFZCWKPLS2N5LZNYAWOA,Malav,Best for hostel guys,0.5263,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AGC774HH2OPQGNJEUGLITUQQVABQ,Amazon Customer,Easy to handle,0.5946,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AFGHLIYZUGSZ226IRP5CMW6RM72A,Seema,Very nicely,0.8336,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AE6O5SNFA7JNCFCI36XMSLHPT6IA,Sun.,Easy to use ...,0.7968,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AFXD4X5ZHUPRNQTYZIVCELJUSBYQ,Prabhat singh,Best for bachelor 👌👌👌,0.9002,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AFU2A2JSELGD55YLLEA2FEDCPZPA,Amazon Customer,Heating is not even and happens only side of the kettle.,0.038,0.5614958414240434
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",AEY6PEMQ7DII44WSUSC67JEWDE3A,Tabassum,There is no flame adjustment,0.043,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AFAVJJJRDJZCFKPZ4ACGTYBLRJBQ,Siddharth suman,Very fine product..,0.9267,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AEZBJMTSQQ7IGWYTZDUQ24KXSFWA,Soumayan Chakraborty,Good,0.6098,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AFGZQNTKB7GCYDFGCOV2MF2VBSXA,Papori,Worth the money,0.2714,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AHM3MJSP4J3IJUZE6ENH3352KDVQ,Agasthya,Does what it says,0.1613,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AFDE6CEFGDYLXV7SSVU7NCEZKXKA,Jiten Sinku,Value for money product but brush is not good.,0.009,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AHNR5FBWUV4A5XSJXNBBK26US5XQ,Aleena,Easy to use,0.801,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AH2YX7BOKWSCK4CRS3U5IOHLPPQQ,Ram Surat,Good product,0.892,0.5627053693826898
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",AGNBRGWKNVYUJI43BQVDG7UPV6PQ,Uday Kumar,Worthable,0.4576,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AG62NLRIFTN2XEHSJ6HFEUWLNUFQ,Chetan C.,Good product,0.892,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AF52BVFW4ASG3V7VPP4S4BZII6DA,Bhasker, Cheap and works well,0.8298,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AFAS6QTXL5CPXZ6RHDRQP5FDQ5XA,Heet Kantharia,good one,0.845,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AFIUCL2BAVOF2TKHTDO6SILLENFQ,Kavitha  R,Nice charging power.,0.8399,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AGYRHFW4K32QEH7TATXEH565CBZA,Roy b s,Nice,0.5795,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AHQH5PRVD42NW5O7FLDL2ETIBOXQ,GG,Good,0.6098,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AHSXVV5G4YWE5XMUXSP6ST7S3Y7A,Chirag Kathuria,It's a cable,0.0939,0.6158906109463056
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),AGRQAZ4YPQE4JGYOYPWSYCYOLQPA,Neeraj Ram rakhyani,Durable,0.3527,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AF4AWOIIGQUD4IZ6QNWXVHL6OKTQ,Anand,Small,0.1573,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AHGZNSZ5ECVXE3L5RCORYAQXCDAA,Aditya, not too heavy,0.1611,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AGXKMOT2VJHSKVF2RGDS3WHGFBCA,Shiva, good looking.,0.9454,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AHACIJNM7YURLENNI7T2GIOMOQZA,Saleem Kumar,Quality of material,0.0838,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AE3KVLQI3N4354HVJ5YAIHRJFQSQ,A Sinha,Nice product,0.8933,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AHYCGGRP7XQVIYP6NRVZI6A7FH2A,Arghya Roy,Good,0.6098,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AFWFAON3AFS63R4TZJ2DPHHB7KMQ,mohsin,One of the Best Mouse for the price,0.9182,0.6754797328109252
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",AFZ4LNRNW2PKH2TMZM6QH2KJNQCQ,Shashank S Tambe,Good holding good dpi easy to use,0.9078,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AG6LARJ3IHDAIRVVN6WW4Q6JTPJA,Jayaprakash,Good product,0.892,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AGRR4GPFNWDS7BAR4XXDSLRWHS7Q,Keshav Rana,Good quality,0.6446,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AENVIGC6PVWFL7WNAH2VXOSK5AQQ,Mohit prime,Good,0.6098,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AHIWMQ35DZ32I2NXFG3FZGQ5WUVA,Aman singh,Great mouse pad,0.9068,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AGJGE65PDHD3YRNJZX7AJC2OYYFQ,Yogesh K.,Good worth the money.,0.7294,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AFWQUAD7B6KQ6EMMOUGFBPXWFAYQ,Ngiantseng Thowmung,Works flawlessly for many years,0.8727,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AG6NHOI4HQRYJYKR7M2DERXZNMIA,Akshaya Rao,Nice mouse pad,0.8333,0.6340386885306526
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),AFW5XNPYWYUD54B4GHGBC7JTMYHQ,Dinesh jumani,Quality,0.1787,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AHHEVDG5NWTNJRAW4M5FIRKMFEEA,sanjay,Awsome quality,0.0216,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AFLX5QGGOSHYDJV3E42JXTXCRXPQ,Hari R.,Nice item,0.8892,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AEX4G7GNLVALDJDAZY33RNZ6KIVQ,rohit,Better Display Port Cable,0.2656,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AFGMGHDUS2Z6ME6PD3XFJM2VKOEQ,Samrat Mandal,Works! GTX1650 Super,0.8747,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AFBJDIUA2EUBVIRXAXLNC7ENHAIQ,Abhishek K., DELL 2520D (MST),0.0978,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AGMYS67M6E6V2W3UP2EVWZBP4WHQ,Awesomecritic,Value for money,0.1592,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AFPLFU6EUEEXHU4SCPG6UUBS4HAA,Ankur singh,Not Vesa certified cable.,0.0179,0.46875015577314966
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),AFAJRPO7FNQVWYXLU5RMHFVJDARQ,Jayesh chavan,YOU CAN BUY IT UNDOUBTEDLY.,0.1255,0.6347331003414804
